image,description
3158327361_6f1a518228.jpg,Startseq Two people run along a beach with seagul Endseq
3158680604_c1f99b3946.jpg,"Startseq A family sits , works , and talks in the kitchen Endseq"
3158680604_c1f99b3946.jpg,Startseq A man and two women are busying themselves in the kitchen while a woman looks at the camera Endseq
3158680604_c1f99b3946.jpg,Startseq A photo of four people in a kitchen Endseq
3158680604_c1f99b3946.jpg,Startseq Four people in a kitch Endseq
3158680604_c1f99b3946.jpg,Startseq Four people site in a kitch Endseq
315880837_90db309bab.jpg,Startseq Three dogs are playing in the white snow Endseq
315880837_90db309bab.jpg,"Startseq Three dogs , one holding a red Frisbee , standing in snow Endseq"
315880837_90db309bab.jpg,Startseq Three dogs playing with a Frisbee in the snow Endseq
315880837_90db309bab.jpg,Startseq Three dogs playing with a toy in the snow Endseq
315880837_90db309bab.jpg,Startseq Three dogs play with a Frisbee in a snowy field Endseq
3159092624_66af4e207e.jpg,Startseq A child running in the grass Endseq
3159092624_66af4e207e.jpg,Startseq A child runs through the grass laughing Endseq
3159092624_66af4e207e.jpg,Startseq A little kid running towards the camera Endseq
3159092624_66af4e207e.jpg,Startseq A small child runs along the grass smiling Endseq
3159092624_66af4e207e.jpg,Startseq A smiling little boy runs on freshly mowed grass between a row of trees Endseq
3159424456_f316bdc1d5.jpg,Startseq A baby is held by an adult and is sitting on a table at a coffee shop Endseq
3159424456_f316bdc1d5.jpg,Startseq A man holds a baby on the table at a restaurant Endseq
3159424456_f316bdc1d5.jpg,Startseq A man in glasses has his arm around a baby in orange and yellow that has foam on her nose Endseq
3159424456_f316bdc1d5.jpg,Startseq An adult holds a small child who sits on a table in a mall food court Endseq
3159424456_f316bdc1d5.jpg,Startseq Man in glasses holding a toddler on the table at a restaurant Endseq
3159447439_c1496cbaea.jpg,Startseq Two brown dogs are running through the green grass Endseq
3159447439_c1496cbaea.jpg,Startseq Two brown dogs run through the grass Endseq
3159447439_c1496cbaea.jpg,Startseq Two dogs are running through the grass Endseq
3159447439_c1496cbaea.jpg,Startseq Two dogs run through grass Endseq
3159447439_c1496cbaea.jpg,Startseq Two light colored dogs running in the grass Endseq
3159569570_dff24e7be9.jpg,Startseq A group  Endseq
3159569570_dff24e7be9.jpg,Startseq A group of aboriginal girls is wearing bright colors Endseq
3159569570_dff24e7be9.jpg,Startseq A group of African children are dressed in colorful clothes Endseq
3159569570_dff24e7be9.jpg,Startseq A group of children in African clothing Endseq
3159569570_dff24e7be9.jpg,Startseq A group of little girls wearing headscarfs pose for a group picture Endseq
3159641529_c2c74f3eaf.jpg,Startseq A dog leaps across the grass Endseq
3159641529_c2c74f3eaf.jpg,Startseq A white and brown dog is running over grass Endseq
3159641529_c2c74f3eaf.jpg,Startseq A white dog with a red collar and black spots runs on newly cut grass Endseq
3159641529_c2c74f3eaf.jpg,Startseq The dog in a red collar runs in the grass Endseq
3159641529_c2c74f3eaf.jpg,Startseq White dog with black markings and red collar leaping over the grass Endseq
3159995270_17334ccb5b.jpg,Startseq A female skier in a green with pink flowers hat skiing Endseq
3159995270_17334ccb5b.jpg,Startseq A woman ski Endseq
3159995270_17334ccb5b.jpg,Startseq A woman skii Endseq
3159995270_17334ccb5b.jpg,Startseq A woman wearing a white coat skis down a snowy hill Endseq
3159995270_17334ccb5b.jpg,Startseq The girl skies down the snowy mountain Endseq
3160531982_37f5636b8a.jpg,Startseq A parachute is making his landing as the sunsets behind him Endseq
3160531982_37f5636b8a.jpg,Startseq A person is parasailing as the sun sets Endseq
3160531982_37f5636b8a.jpg,Startseq A person paraglides at sundown Endseq
3160531982_37f5636b8a.jpg,Startseq A silhouette of a figure parachuting at sunset Endseq
3160531982_37f5636b8a.jpg,"Startseq With the sun rising , a person is gliding with a huge parachute attached to them Endseq"
3161044966_27bf6f9dec.jpg,Startseq A brown and white dog jumps onto a beige leather chair Endseq
3161044966_27bf6f9dec.jpg,Startseq A brown and white dog sliding off an oversized cream chair Endseq
3161044966_27bf6f9dec.jpg,Startseq A dog laying on the edge of a white cha Endseq
3161044966_27bf6f9dec.jpg,Startseq A small white dog jumps on a cha Endseq
3161044966_27bf6f9dec.jpg,Startseq A white and brown dog jumps on a white leather recliner chair Endseq
3162045919_c2decbb69b.jpg,Startseq A lone surfer on a white surfboard atop a huge wave in the ocean Endseq
3162045919_c2decbb69b.jpg,Startseq A man in a wetsuit is surfing up and over a wave Endseq
3162045919_c2decbb69b.jpg,Startseq A man in a wetsuit surfs Endseq
3162045919_c2decbb69b.jpg,Startseq A surfer in a black wetsuit rides a wave Endseq
3162045919_c2decbb69b.jpg,Startseq This is a male surfer riding against the waves Endseq
3162095736_cc41dd41ff.jpg,Startseq a group of children playing in a stre Endseq
3162095736_cc41dd41ff.jpg,Startseq A group of children play in the muddy water near the woods Endseq
3162095736_cc41dd41ff.jpg,Startseq Six people are sitting in a shallow creek making mud castles Endseq
3162095736_cc41dd41ff.jpg,Startseq Six people in bathing suits are playing around in a creek Endseq
3162095736_cc41dd41ff.jpg,Startseq Some children are playing in a woodland stream Endseq
3162289423_4ca8915d0c.jpg,Startseq A female snowboarder relaxing as the day comes to an e Endseq
3162289423_4ca8915d0c.jpg,Startseq a girl wearing a green jumpsuit and goggles with a beautiful sunset in the backgrou Endseq
3162289423_4ca8915d0c.jpg,Startseq A snowboarder in a green jumpsuit looks behind herself Endseq
3162289423_4ca8915d0c.jpg,Startseq A woman snowboarder has a profile photo taken of herself at sunset Endseq
3162289423_4ca8915d0c.jpg,Startseq A woman wearing colorful goggles looks to the side as a sun sets behind her Endseq
3162442331_c9711857c6.jpg,"Startseq An elephant draped in red , blue and gold fabric walking on a stone path Endseq"
3162442331_c9711857c6.jpg,Startseq An elephant is carrying something in its trunk and is covered by some bright-colored fabric Endseq
3162442331_c9711857c6.jpg,Startseq an elephant wearing a colorful drap carrying foliage in his trunk Endseq
3162442331_c9711857c6.jpg,Startseq An elephant wearing a red and blue scarf walks along the brick road Endseq
3162442331_c9711857c6.jpg,Startseq An elephant wearing red and blue fabric holds grass in his trunk Endseq
3163068926_d28ed3ef53.jpg,Startseq A man holding a cup rides down an elevator Endseq
3163068926_d28ed3ef53.jpg,Startseq A man holding a drink is coming down an escalator Endseq
3163068926_d28ed3ef53.jpg,Startseq A man on an escalator carrying a red and white cup looking up Endseq
3163068926_d28ed3ef53.jpg,Startseq A young man holding a drink is going down a green escalator Endseq
3163068926_d28ed3ef53.jpg,Startseq Man with cup looking up while riding on an escalat Endseq
3163198309_bbfe504f0a.jpg,Startseq A skier coming over a snowy hill while people look on Endseq
3163198309_bbfe504f0a.jpg,Startseq A snowboarder takes a ramp made of snow while others watch Endseq
3163198309_bbfe504f0a.jpg,Startseq One person snowboarding while others look on Endseq
3163198309_bbfe504f0a.jpg,Startseq People are watching a skier perform a trick in the air Endseq
3163198309_bbfe504f0a.jpg,Startseq There are several people watching a person in the air with skies surrounded by mountains and snow Endseq
3163273640_8d3ef22eaf.jpg,Startseq A group of elephants are being ridden by men Endseq
3163273640_8d3ef22eaf.jpg,Startseq Five men dressed in white ride on elephants that are painted with bright colors Endseq
3163273640_8d3ef22eaf.jpg,Startseq Five men wearing turbans are riding on elephants a far eastern city street Endseq
3163273640_8d3ef22eaf.jpg,Startseq Four men wearing turbans wait to give elephant rides to people Endseq
3163273640_8d3ef22eaf.jpg,Startseq Several men riding elephants through the street Endseq
3163281186_e2f43dfb5f.jpg,Startseq A man is riding an elephant while another person is touching the elephant 's head Endseq
3163281186_e2f43dfb5f.jpg,Startseq A man sitting on an elephant with a riding seat is talking to a female tourist Endseq
3163281186_e2f43dfb5f.jpg,Startseq A woman is petting a man 's elephant Endseq
3163281186_e2f43dfb5f.jpg,Startseq A woman pats an elephant that is saddled to give rides Endseq
3163281186_e2f43dfb5f.jpg,Startseq A woman stands on a wall to pet an elephant Endseq
3163323414_d1ce127aa6.jpg,Startseq A group of woman in red shirts are singing Endseq
3163323414_d1ce127aa6.jpg,Startseq A group of women in red shirts singing together Endseq
3163323414_d1ce127aa6.jpg,Startseq Choir ensemble of women dressed in red Endseq
3163323414_d1ce127aa6.jpg,Startseq These women in red tops are singing Endseq
3163323414_d1ce127aa6.jpg,"Startseq The women are wearing red shirts , and singing Endseq"
3163477256_073605e06e.jpg,Startseq A goalie in a blue jersey catches a soccer ball by a player in a red jersey Endseq
3163477256_073605e06e.jpg,Startseq A man catches a ball in front of a large crowd Endseq
3163477256_073605e06e.jpg,Startseq A soccer goalie blocking a shot next to a player from the opposite team Endseq
3163477256_073605e06e.jpg,Startseq There is a goalie in the air making a save in a game Endseq
3163477256_073605e06e.jpg,Startseq Two soccer players are playing soccer Endseq
3163563871_cef3cf33ea.jpg,Startseq A boy in a white shirt and blue shirts is playing tennis Endseq
3163563871_cef3cf33ea.jpg,Startseq A boy swings his tennis racket at a tennis ball Endseq
3163563871_cef3cf33ea.jpg,Startseq A kid in a black cap and light blue shorts playing tennis Endseq
3163563871_cef3cf33ea.jpg,"Startseq A person with sunglasses , blue shorts and a white shirt hitting a tennis ball Endseq"
3163563871_cef3cf33ea.jpg,Startseq A woman is hitting a tennis ball Endseq
3164328039_2c56acf594.jpg,Startseq Two dogs are playing catch in a field Endseq
3164328039_2c56acf594.jpg,Startseq Two dogs attempt to get a small ball Endseq
3164328039_2c56acf594.jpg,Startseq two dogs jump for the ball Endseq
3164328039_2c56acf594.jpg,Startseq Two white dogs are chasing a ball with one of them airborne Endseq
3164328039_2c56acf594.jpg,Startseq Two white dogs are playing with an orange ball in the dry grass Endseq
3164347907_2813f8ff0b.jpg,Startseq Man and woman use telephot lenses by a winter road Endseq
3164347907_2813f8ff0b.jpg,Startseq Several people take pictures with tripods in the snow Endseq
3164347907_2813f8ff0b.jpg,Startseq Two people film on a snowy day Endseq
3164347907_2813f8ff0b.jpg,Startseq Two people outside in the snow taking pictures Endseq
3164347907_2813f8ff0b.jpg,Startseq Two people taking pictures over snow covered ground Endseq
3164415865_612f9fd8bc.jpg,Startseq sleds sled down the stre Endseq
3164415865_612f9fd8bc.jpg,Startseq Children are sledding down a snowy hill Endseq
3164415865_612f9fd8bc.jpg,Startseq Five children sledding down a snow-covered street Endseq
3164415865_612f9fd8bc.jpg,Startseq Four children snow sledding down a hill Endseq
3164415865_612f9fd8bc.jpg,Startseq The people ride down the road on sleds Endseq
3164423279_9b27cb6a06.jpg,Startseq A man riding down a snowy hill Endseq
3164423279_9b27cb6a06.jpg,Startseq A person riding a sled down a snowy slope Endseq
3164423279_9b27cb6a06.jpg,Startseq Riding a sled down a hill Endseq
3164423279_9b27cb6a06.jpg,Startseq The boy in the black outfit is riding down the snowy hill on a red sled Endseq
3164423279_9b27cb6a06.jpg,Startseq The young boy sleds down the hill in the snow Endseq
3165123595_8db9f918bf.jpg,Startseq people are skiing down a snow covered hi Endseq
3165123595_8db9f918bf.jpg,Startseq Four men in red vests with crosses on them ski on a mountain Endseq
3165123595_8db9f918bf.jpg,Startseq Four ski patrollers on skis are wearing helmets and goggles Endseq
3165123595_8db9f918bf.jpg,Startseq Skiers in uniform progress down a snowy slope Endseq
3165123595_8db9f918bf.jpg,Startseq there are four snow skiers going down the side of a hill Endseq
3165750962_e2e3843679.jpg,Startseq A brown dog is running on a snow covered path Endseq
3165750962_e2e3843679.jpg,Startseq A brown dog is running through the snow Endseq
3165750962_e2e3843679.jpg,Startseq A brown dog runs down a snow-covered path Endseq
3165750962_e2e3843679.jpg,Startseq A brown dog runs through a snowy trail Endseq
3165750962_e2e3843679.jpg,Startseq A dog runs on a snowy path Endseq
316577571_27a0e0253e.jpg,Startseq A white dog and a black and white dog are running through the grass Endseq
316577571_27a0e0253e.jpg,Startseq A white dog is chasing behind a black and white dog Endseq
316577571_27a0e0253e.jpg,Startseq A white dog runs alongside a black and white dog in a grassy area Endseq
316577571_27a0e0253e.jpg,Startseq Two dogs playing in a field Endseq
316577571_27a0e0253e.jpg,Startseq Two white dogs running in grass Endseq
3165826902_6bf9c4bdb2.jpg,Startseq A boy is skating along a ledge in an indoor skate center Endseq
3165826902_6bf9c4bdb2.jpg,Startseq A guy on Rollerblades is grinding on a rail in a skate park Endseq
3165826902_6bf9c4bdb2.jpg,Startseq A rollerblader grinding down a narrow platform at an indoor skate park Endseq
3165826902_6bf9c4bdb2.jpg,Startseq a roller-blader grinds a rail at an indoor skate park Endseq
3165826902_6bf9c4bdb2.jpg,Startseq Young man with white helmet is rollerblading on a led Endseq
3165936115_cb4017d94e.jpg,"Startseq Two men juggling red , blue , and green blocks Endseq"
3165936115_cb4017d94e.jpg,Startseq Two men look like they are playing with boxes in a mall Endseq
3165936115_cb4017d94e.jpg,Startseq Two men stand juggling colored boxes while other men stand on a balcony Endseq
3165936115_cb4017d94e.jpg,Startseq Two young Asian men juggle colored boxes in a mall Endseq
3165936115_cb4017d94e.jpg,Startseq Two young men are juggling multi-colored blocks with people watching Endseq
3166366760_e43cf66eda.jpg,Startseq A man is riding a bike down a dirt trail Endseq
3166366760_e43cf66eda.jpg,Startseq A mountain biker is riding on a woodland path Endseq
